,Venue,Venue_id,Category,Location.lat,Location.lng
275,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
276,Car Insanity,56614edd498e16a3d2aa1fa1,Car Wash,43.87296,-79.28092
277,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
278,Scarwash Auto Detailing,504a1695e4b0dd0b0d8192d1,Car Wash,43.764826,-79.285895
279,Mr.Steam Car Wash,4d14be3681cea35da25cd5ec,Car Wash,43.870199,-79.277937
280,Robs Complete Car Care,4fd269d9e4b0b31b840a96c9,Car Wash,43.76318477450299,-79.27700589337387
281,Superwash,52cda79211d2f946cc02518f,Car Wash,43.82248306274414,-79.32553100585938
282,Professional Interior & Exterior Detailing,4fff05aee4b00c7849be0e7d,Car Wash,43.776852,-79.250694
283,24/7 Galloway Car Wash,55008a13498e43c314c23e9c,Car Wash,43.76096,-79.194511
284,Hybrid Auto Cleaning Service,50a508d3e4b0d190c5f1a474,Car Wash,43.771875,-79.262074
285,Esso  Touchless Car Wash,5144fb20e4b0dfd2d17f542e,Car Wash,43.83491897583008,-79.25656127929688
286,Avenue Car & Truck Rentals,5162d00ae4b0d7d62e65c265,Car Wash,43.757928,-79.276076
287,Discount Car Wash,4c5dab18d25320a140a6c67a,Car Wash,43.8719920952024,-79.27796369302804
288,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
289,Petro Canada Car Wash,52b38ca7498e100cd74f48a5,Car Wash,43.89689289709923,-79.23854303207723
290,Super Wash Touchfree,53027b6a498e8287b7f9cd35,Car Wash,43.848374408849594,-79.28104620008571
291,EE Auto Group,518facbc498e91f3bf6d3d0a,Car Wash,43.87705770619646,-79.27493062716724
292,Petro-Canada Touchless Carwash,520fa63811d232287e513570,Car Wash,43.817413330078125,-79.33455657958984
293,Shell Car Wash,56f8173b498e96912b7e2e54,Car Wash,43.818002,-79.303592
294,Super Wash - PetroCanada,59c724272079556b58069945,Car Wash,43.78601,-79.1942
295,Super Wash,59a587b5d0a14947110b090d,Car Wash,43.85183,-79.253349
296,High Octane Car Wash,51850098498ed380ad272e52,Car Wash,43.7822984939488,-79.23517793466718
297,Shell Car Wash,58cd95604bafb746486c93cc,Car Wash,43.792618,-79.33056
298,Petro Car Wash,4f3bf36ae4b0637758a6fc1c,Car Wash,43.871314,-79.266649
299,Petro-Canada,4ddb992bd4c009d3c58b7857,Gas Station,43.793968,-79.239585
300,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
301,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
302,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
303,Petro-Canada,4b940518f964a520dc6134e3,Gas Station,43.800817,-79.296738
304,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
305,Petro-Canada,4c1aab3ee9c4ef3bad7f45aa,Gas Station,43.819847,-79.326214
306,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
307,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
308,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
309,Canadian Tire Gas+,4edeb3d5b8f76b6e9cd76f27,Gas Station,43.78998337938359,-79.2596018621999
310,Petro-Canada,4c3fb24ace54e21ee181081a,Gas Station,43.782135,-79.234784
311,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
312,Shell,4b65ec0ef964a52082082be3,Gas Station,43.85665670605055,-79.30528163909912
313,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
314,Esso,4bda3aca3904a593a7ca459e,Gas Station,43.768180407754336,-79.46737834757252
315,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
316,Excellent Car Wash & Care Centre星皇汽車護理洗車中心,513cc96ae4b06a870749afaf,Car Wash,43.82012113295353,-79.33184337261223
317,Dragon Car Wash,4e218e2988774a43b76a9d10,Car Wash,43.82348995413391,-79.30572461010443
318,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
319,MExpress Auto Detailing,58ba6f9a1d21ba1e3b92ecde,Auto Workshop,43.82569,-79.358665
320,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
321,AAA AUTO SPA MOBILE CAR DETAILING,57c5d5ce498ec95b54afa201,Car Wash,43.78059136684751,-79.48710322380066
322,Robs Complete Car Care,4fd269d9e4b0b31b840a96c9,Car Wash,43.76318477450299,-79.27700589337387
323,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
324,Superwash,52cda79211d2f946cc02518f,Car Wash,43.82248306274414,-79.32553100585938
325,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
326,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
327,Professional Interior & Exterior Detailing,4fff05aee4b00c7849be0e7d,Car Wash,43.776852,-79.250694
328,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
329,Hybrid Auto Cleaning Service,50a508d3e4b0d190c5f1a474,Car Wash,43.771875,-79.262074
330,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
331,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
332,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
333,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
334,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
335,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
336,Petro-Canada Touchless Carwash,520fa63811d232287e513570,Car Wash,43.817413330078125,-79.33455657958984
337,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
338,Esso Carwash,4fb0ec32e4b084c29a0d1fab,Car Wash,43.780479,-79.444064
339,Esso Touchless Car Wash,59dab5188a6f170c2fa1609f,Car Wash,43.798141,-79.419906
340,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
341,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
342,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
343,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
344,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
345,Petro-Canada,4ddb992bd4c009d3c58b7857,Gas Station,43.793968,-79.239585
346,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
347,Petro-Canada,4b940518f964a520dc6134e3,Gas Station,43.800817,-79.296738
348,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
349,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
350,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
351,Petro-Canada,4c1aab3ee9c4ef3bad7f45aa,Gas Station,43.819847,-79.326214
352,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
353,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
354,Canadian Tire Gas+,4edeb3d5b8f76b6e9cd76f27,Gas Station,43.78998337938359,-79.2596018621999
355,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
356,Petro-Canada,4c3fb24ace54e21ee181081a,Gas Station,43.782135,-79.234784
357,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
358,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
359,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
360,Excellent Car Wash & Care Centre星皇汽車護理洗車中心,513cc96ae4b06a870749afaf,Car Wash,43.82012113295353,-79.33184337261223
361,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
362,MExpress Auto Detailing,58ba6f9a1d21ba1e3b92ecde,Auto Workshop,43.82569,-79.358665
363,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
364,Circle K Carwash,5ad924cfc666666ab5c22510,Car Wash,43.775458,-79.347965
365,Professional Interior & Exterior Detailing,4fff05aee4b00c7849be0e7d,Car Wash,43.776852,-79.250694
366,Parkway Car Was,4f5a70fce4b0300585a66f14,Car Wash,43.77460023433525,-79.33809824346469
367,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
368,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
369,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
370,Superwash,52cda79211d2f946cc02518f,Car Wash,43.82248306274414,-79.32553100585938
371,Robs Complete Car Care,4fd269d9e4b0b31b840a96c9,Car Wash,43.76318477450299,-79.27700589337387
372,Hybrid Auto Cleaning Service,50a508d3e4b0d190c5f1a474,Car Wash,43.771875,-79.262074
373,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
374,Avenue Car & Truck Rentals,5162d00ae4b0d7d62e65c265,Car Wash,43.757928,-79.276076
375,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
376,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
377,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
378,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
379,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
380,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
381,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
382,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
383,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
384,Petro-Canada Touchless Carwash,520fa63811d232287e513570,Car Wash,43.817413330078125,-79.33455657958984
385,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
386,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
387,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
388,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
389,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
390,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
391,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
392,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
393,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
394,Canadian Tire Gas+,4eafdc899a521bacdb725f1d,Gas Station,43.700508950663526,-79.45161374468023
395,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
396,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
397,Richmond Hand Car Wash & Detailing,5d5ed8c63c6e63000740edb6,Car Wash,43.649427,-79.392417
398,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
399,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
400,Silver Star Car Wash,4c1155b26e5dc9b639ecaf2d,Car Wash,43.70931545540021,-79.45376678691572
401,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
402,The Beaches Coin-Op Carwash,4b942458f964a520dd6a34e3,Car Wash,43.667473,-79.313174
403,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
404,Anna Car Wash,5aa94d0f8173cb153e8e92e0,Car Wash,43.671927,-79.385537
405,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
406,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
407,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
408,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
409,Parkview Hills Car Spa,4ba3c241f964a520335c38e3,Automotive Shop,43.705025414827276,-79.31332474283943
410,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
411,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
412,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
413,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
414,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
415,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
416,U-Haul Neighborhood Dealer,590364670123587260a3cf71,Car Wash,43.652317,-79.402084
417,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
418,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
419,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
420,Petro-Canada,4c02cd35f56c2d7fe6fa1b66,Gas Station,43.725905,-79.296675
421,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
422,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
423,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
424,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
425,Rambo - The Car Cleaning Experts,4fc8f99ae4b032a186903686,Car Wash,43.755837,-79.437241
426,Bizzy Boy Auto Detailers,518bca45498e1c05ba913df4,Car Wash,43.69964,-79.472484
427,Coin Op Carwash,5132672fe4b054cc6df01ed6,Car Wash,43.633799551283424,-79.3980015268763
428,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
429,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
430,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
431,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
432,Petro-Canada,4d0cee3c257d6dcb5eed9867,Gas Station,43.719201,-79.603167
433,Petro-Canada,4b928449f964a5200c0034e3,Gas Station,43.78979,-79.545822
434,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
435,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
436,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
437,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
438,Petro-Pass Truck Stop,57f799f2498ecadc383b59c9,Gas Station,43.759525,-79.489949
439,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
440,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
441,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
442,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
443,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
444,Esso,4bda3aca3904a593a7ca459e,Gas Station,43.768180407754336,-79.46737834757252
445,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
446,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
447,Popular Car Wash & Detailing - Free Vacuums,4ef5036b754ac34454590eb8,Car Wash,43.713492,-79.5824237
448,AAA AUTO SPA MOBILE CAR DETAILING,57c5d5ce498ec95b54afa201,Car Wash,43.78059136684751,-79.48710322380066
449,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
450,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
451,Star Steam,510be4dae4b0b0ec5e4f6a33,Car Wash,43.784163,-79.477228
452,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
453,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
454,Speedy Auto Service,4e56517ba809ca773dfe755e,Automotive Shop,43.63114627999663,-79.54612688068397
455,Ecomobile Auto Spa,51eead7a498ea99f321f6e54,Car Wash,43.743056,-79.527732
456,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
457,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
458,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
459,Steeles Car Wash,4f511a4be4b00ad2ab11bbc1,Car Wash,43.78252753120094,-79.48640786410006
460,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
461,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
462,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
463,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
464,Esso Touchless Car Wash,59dab5188a6f170c2fa1609f,Car Wash,43.798141,-79.419906
465,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
466,Esso,5bfb242d1c0b34002cfb0366,Gas Station,43.769731,-79.548212
467,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
468,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
469,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
470,Esso Carwash,4fb0ec32e4b084c29a0d1fab,Car Wash,43.780479,-79.444064
471,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
472,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
473,Upscale Car Detailing Service,4ffef9438302e63b3273dd76,Car Wash,43.64529724280223,-79.56533874760432
474,Petro-Canada,4d0cee3c257d6dcb5eed9867,Gas Station,43.719201,-79.603167
475,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
476,Petro-Canada,4bd9f0c62a3a0f47f7fda8b6,Gas Station,43.563786,-79.636401
477,Petro-Canada,4d01605e2f03224bc11f60e2,Gas Station,43.627037,-79.631143
478,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
479,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
480,Canadian Tire Gas+,4c2a82ecbbc7e21eb4613582,Gas Station,43.61664701012986,-79.54554508751781
481,Petro-Pass Truck Stop,57f799f2498ecadc383b59c9,Gas Station,43.759525,-79.489949
482,Sparkle Kleen Car Wash,55a80bdd498ed75377125d41,Car Wash,43.632926,-79.543317
483,Speedy Auto Service,4e56517ba809ca773dfe755e,Automotive Shop,43.63114627999663,-79.54612688068397
484,Popular Car Wash & Detailing - FREE VACUUMS,4e2ad147d22d3f83c887b668,Car Wash,43.619796753,-79.562225342
485,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
486,Shell Car Wash,5c054216b77c77002c09f3b0,Car Wash,43.622384,-79.603437
487,Petro-Pass Truck Stop,4da112117ccc816e7a554b7b,Gas Station,43.681118,-79.683079
488,Canadian Tire Gas+,516499afe4b04a934b547361,Gas Station,43.74270475007968,-79.594644104551
489,Petro-Canada,4e3451c8a8092599edf8be1c,Gas Station,43.759759,-79.590726
490,24 Hrs. Car Wash,4bee355da40fc9288d39830c,Car Wash,43.56559038824108,-79.63416517547822
491,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
492,Popular Car Wash & Detailing - Free Vacuums,4ef5036b754ac34454590eb8,Car Wash,43.713492,-79.5824237
493,GTA Pressure Cleaning & Restoration,50ad3e55e4b08e127b417964,Car Wash,43.666620678507925,-79.67120800013844
494,Ecomobile Auto Spa,51eead7a498ea99f321f6e54,Car Wash,43.743056,-79.527732
495,Ovation Car Wash,4fa7423fe4b0e7038ca31501,Car Wash,43.587889628610654,-79.64116155375625
496,Kingsmere Car Wash,51a25400498e9de81dcb4b39,Car Wash,43.562043738611415,-79.63725768547404
497,Circle K,5a9c55b626659b1ccd6f644c,Car Wash,43.625699,-79.679401
498,Petro Car Wash,4dd80b83e4cd37c893bb6539,Car Wash,43.626756,-79.630059
499,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
500,Valet Car Wash,51a3898c498e796163a60cf3,Car Wash,43.58897660073301,-79.5924717549748
501,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
502,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
503,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
504,Mississauga Kar Kare,4b51d59cf964a5204f5727e3,Automotive Shop,43.58872478168298,-79.59275153019107
505,Dennys 24hrs Car Wash,51c8e023498ef6a4accd4694,Car Wash,43.57384845289323,-79.64451699083723
506,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
507,Wilson Car Wash,4ee503af722ea7b945b6db2d,Automotive Shop,43.715880448264286,-79.52642617501108
508,24 Hrs. Car Wash,5341a406498e89a4e2f3c775,Car Wash,43.58659531155124,-79.54879978829246
509,Soap &  Suds,5751c9aa498e15594b182d99,Car Wash,43.591938,-79.6357
510,Original Six Car Wash,4d56ddd6fb65236a88390bb4,Car Wash,43.60329569884899,-79.51892682188588
511,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
